Id,Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Temp,Humi,pitch,roll,yaw
5595,27.97,0.02007771,0.4846799,0.880331,-40730.79,168.8413,-325.9359,-0.3616859,0.336175,0.05853142,29.11249,53.37523,0,30.87879,0
5596,27.975,0.01404195,0.4853826,0.8738815,-41118.57,293.3712,-161.937,-0.3573989,0.3379421,0.06290018,29.11208,53.38867,0,30.67019,0
5597,27.98,0.009593509,0.4353315,0.8528893,-41646.86,423.8895,-108.7513,-0.355684,0.342177,0.06453338,29.11272,53.40427,0,30.46152,0
5598,27.985,0.005120738,0.4603455,0.8682281,-41050.94,392.4262,-265.5231,-0.3560883,0.3441981,0.06051717,29.11442,53.42178,0,30.25292,0
5599,27.99,-0.003558376,0.4774397,0.8715777,-40743.09,211.3994,-178.0025,-0.3571847,0.3451785,0.05853027,29.11716,53.44087,0,30.04433,0
5600,27.995,-0.01086988,0.4595438,0.8616728,-41167.23,228.9396,-151.3652,-0.3546902,0.3447748,0.06351325,29.1209,53.46124,0,29.83566,0
5601,28,-0.01049793,0.3778495,0.8669327,-41595.52,225.7995,-323.0217,-0.3511817,0.3436778,0.0690357,29.12559,53.4825,0,29.62709,0
5602,28.005,-0.0117348,0.2976067,0.8341662,-41291.73,139.4141,-401.417,-0.3482468,0.3402774,0.06737205,29.13112,53.50429,0,29.41844,0
5603,28.01,0.005539265,0.4304704,0.8687752,-40431.28,-31.03008,-690.164,-0.3481801,0.3391754,0.0630326,29.13741,53.5262,0,29.20989,0
5604,28.015,0.01725062,0.5832085,0.8948203,-40350.6,-62.15037,-861.4633,-0.3476832,0.3416534,0.06370932,29.13692,53.53429,0,29.00127,0
5605,28.02,0.03482632,0.5005435,0.9085203,-41078.61,178.6531,-520.165,-0.3466787,0.346679,0.06753293,29.13115,53.53117,0,28.79276,0
5606,28.025,0.03029424,0.4067262,0.941336,-40975.6,297.9487,-291.9078,-0.3443921,0.3477975,0.06572691,29.12617,53.52787,0,28.58418,0
5607,28.03,0.008599963,0.4367392,0.9317564,-41257.75,91.54366,-326.5469,-0.3436775,0.3451777,0.05702692,29.12207,53.52455,0,28.3757,0
5608,28.035,0.009306949,0.4823472,0.9057738,-42242.75,115.2419,-349.2317,-0.3429966,0.3409573,0.04793109,29.11899,53.52139,0,28.16725,0
5609,28.04,0.01242458,0.4395475,0.876651,-42832.49,352.2304,-310.8423,-0.3421758,0.3406779,0.04352194,29.11696,53.51856,0,27.95875,0
5610,28.045,-0.0001732289,0.3605365,0.8641234,-42592.09,422.4495,-268.3489,-0.3391574,0.3438992,0.04195323,29.11603,53.51623,0,27.75035,0
5611,28.05,-0.003458763,0.3604276,0.8574688,-41996.74,302.2511,-264.4244,-0.3361724,0.3496814,0.04052096,29.11624,53.51455,0,27.54183,0
5612,28.055,-0.004512165,0.4358563,0.8636736,-41767.56,205.7999,-376.0371,-0.3322401,0.3526935,0.03941587,29.11757,53.51366,0,27.33329,0
5613,28.06,0.001825378,0.3818531,0.8526655,-41741.05,282.1222,-257.1928,-0.32867,0.3526824,0.04052096,29.12001,53.51374,0,27.12459,0
5614,28.065,0.004992798,0.2971704,0.8617191,-40928.88,326.6016,-279.1831,-0.3261403,0.3511702,0.04283426,29.12353,53.51492,0,26.91591,0
5615,28.07,-6.679879e-05,0.3340072,0.8586479,-40236.69,113.2212,-396.1368,-0.32867,0.3541832,0.04352251,29.12805,53.51734,0,26.7072,0
5616,28.075,0.008235412,0.427424,0.890123,-40453.29,6.147446,-456.6366,-0.3325413,0.3599795,0.04127584,29.13351,53.52107,0,26.49837,0
5617,28.08,0.02656183,0.4548859,0.9512597,-41052.63,110.2322,-425.0322,-0.3331723,0.3646886,0.03902018,29.13981,53.52621,0,26.28962,0
5618,28.085,0.03228378,0.4586641,0.9477711,-41155.07,143.7577,-430.6354,-0.3288606,0.3635957,0.03988723,29.14682,53.53276,0,26.0808,0
5619,28.09,0.0167125,0.39588,0.9120428,-41042.43,385.7282,-350.9975,-0.3271692,0.3616871,0.04352251,29.15439,53.54069,0,25.87209,0
5620,28.095,-0.0002995528,0.3427706,0.8892256,-41245.95,494.8383,-221.934,-0.327924,0.3625997,0.0459305,29.15645,53.53907,0,25.66334,0
5621,28.1,-0.003902871,0.3050432,0.8785733,-41764,387.5809,-176.4482,-0.3256665,0.3676907,0.04502243,29.15148,53.52533,0,25.45473,0
5622,28.105,-0.007149686,0.3342443,0.8990214,-40864.64,395.1454,-290.2666,-0.3177439,0.3707982,0.0421175,29.14697,53.51343,0,25.24613,0
5623,28.11,-0.008372531,0.4097145,0.9090105,-40331.55,182.4576,-439.9153,-0.315165,0.3706909,0.04052182,29.14305,53.50372,0,25.0377,0
5624,28.115,-0.01089217,0.3926399,0.9016857,-41000.2,142.684,-418.1825,-0.3209515,0.3675758,0.0417494,29.1398,53.49648,0,24.82939,0
5625,28.12,0.002097371,0.322512,0.9006704,-41434.41,196.6201,-292.0939,-0.325665,0.36619,0.04502329,29.13726,53.49191,0,24.62113,0
5626,28.125,0.010945,0.3749818,0.9158696,-40972.61,101.9949,-435.9499,-0.3185744,0.3664376,0.04694834,29.13549,53.49019,0,24.4131,0
5627,28.13,0.01109827,0.4270596,0.9377732,-40453.72,136.7072,-466.1415,-0.3076577,0.3691918,0.04502157,29.13453,53.49137,0,24.20516,0
5628,28.135,0.009605234,0.4077119,0.9627555,-40894.39,181.7124,-350.2111,-0.3016404,0.3714714,0.04014594,29.13437,53.49548,0,23.99748,0
5629,28.14,0.01887726,0.3024564,0.9404145,-41983.43,215.3922,-163.1443,-0.3001553,0.3736936,0.03601748,29.13502,53.5025,0,23.78993,0
5630,28.145,0.01603499,0.3665335,0.9337231,-41408.36,239.3455,-389.4422,-0.297892,0.3741872,0.03336262,29.13647,53.51231,0,23.58268,0
5631,28.15,0.01305635,0.4604069,0.9475326,-40943.6,188.184,-483.6494,-0.3001553,0.3751941,0.03001552,29.13871,53.52481,0,23.37558,0
5632,28.155,0.002986925,0.3401742,0.9186608,-41942.3,206.9985,-176.4923,-0.3062404,0.3759058,0.02576857,29.14169,53.5398,0,23.16882,0
5633,28.16,-0.01803139,0.1921131,0.8782145,-42453.65,390.7451,-89.23588,-0.3076591,0.3781956,0.02401242,29.14535,53.55702,0,22.96215,0
5634,28.165,-0.00556786,0.2550118,0.8848864,-41618.23,266.3119,-490.1411,-0.3005882,0.3805413,0.02554278,29.14961,53.57618,0,22.75536,0
5635,28.17,0.01384155,0.370097,0.919873,-40633.18,301.9266,-845.2576,-0.2986545,0.3841987,0.02701397,29.15439,53.59695,0,22.54864,0
5636,28.175,0.01254137,0.3944697,0.9252202,-40609.32,264.3819,-505.8187,-0.3054836,0.3866876,0.02682692,29.15512,53.61074,0,22.34187,0
5637,28.18,-0.001243609,0.3024776,0.9256249,-41117.97,361.2091,-109.2786,-0.3091584,0.3887013,0.02851647,29.14737,53.60924,0,22.13524,0
5638,28.185,-0.0002132233,0.2719434,0.9229556,-40564.08,331.0933,-230.4848,-0.302624,0.3889087,0.03357747,29.14016,53.60881,0,21.92863,0
5639,28.19,0.006266971,0.3254896,0.9503218,-39989.22,230.9062,-466.5477,-0.3016589,0.3902027,0.03751826,29.13364,53.6096,0,21.72222,0
5640,28.195,0.008553907,0.3447576,0.9539876,-40774.79,227.2453,-357.1746,-0.3117773,0.391807,0.03586026,29.12795,53.61166,0,21.51596,0
5641,28.2,-0.002333167,0.3536972,0.9415217,-41564.68,261.9799,-427.5838,-0.3166589,0.3947044,0.0315163,29.12319,53.61504,0,21.30983,0
5642,28.205,0.006865435,0.320937,0.9212232,-41369.05,254.3792,-475.8861,-0.3036356,0.3958288,0.03007218,29.11945,53.61977,0,21.10399,0
5643,28.21,0.009107729,0.2863645,0.9168464,-40919.67,352.2,-297.2137,-0.2911526,0.3962047,0.03151487,29.11679,53.62582,0,20.89834,0
5644,28.215,0.00531087,0.3276511,0.9171342,-40550.18,299.5579,-346.5191,-0.2945414,0.3949606,0.03004603,29.11526,53.63319,0,20.69305,0
5645,28.22,-0.01010081,0.2483803,0.8884907,-40750.17,349.8888,-186.4981,-0.3016509,0.3947038,0.02401213,29.11486,53.64183,0,20.48801,0
5646,28.225,-0.009729912,0.1724078,0.8830597,-39952.72,316.5492,-199.6459,-0.2918364,0.3936887,0.01965538,29.11563,53.65167,0,20.2834,0
5647,28.23,0.004811066,0.2651628,0.9289544,-38906.52,57.83293,-456.1747,-0.2746421,0.3932034,0.02251164,29.11753,53.66265,0,20.07911,0
5648,28.235,0.02806075,0.3881201,0.9743846,-39233.25,-99.31512,-525.7113,-0.2705459,0.3928397,0.02683371,29.12053,53.67467,0,19.87531,0
5649,28.24,0.02155052,0.386618,0.9932761,-40026.02,33.19102,-450.0509,-0.2806452,0.3962049,0.02251164,29.12457,53.68759,0,19.67197,0
5650,28.245,-0.001148666,0.2336978,0.9689903,-40394.94,164.0848,-185.7037,-0.2849458,0.4009584,0.0108373,29.12955,53.70127,0,19.46904,0
5651,28.25,0.001263321,0.2195832,0.9628621,-40328.47,189.6474,-367.1705,-0.2776436,0.4052096,0.004502329,29.13538,53.71551,0,19.26671,0
5652,28.255,0.01615863,0.3875862,1.009221,-40120,173.6174,-804.6505,-0.2700178,0.4054107,0.008145371,29.13894,53.72464,0,19.06485,0
5653,28.26,0.01367207,0.3449142,0.9919187,-41107.85,247.4163,-418.0318,-0.2731413,0.4052096,0.01200621,29.13278,53.71507,0,18.86362,0
5654,28.265,-0.003364708,0.1916558,0.9356562,-41290.23,381.768,-0.7474537,-0.2796003,0.4048125,0.009647055,29.12736,53.70598,0,18.66253,0
5655,28.27,-0.008894847,0.2025366,0.9116051,-40246.85,301.8951,-179.5741,-0.2791415,0.4052101,0.009007233,29.1228,53.69769,0,18.46169,0
5656,28.275,-0.007309654,0.3064097,0.9159593,-39990.36,168.8509,-624.6791,-0.2703186,0.4049301,0.01623405,29.11919,53.6904,0,18.26097,0
5657,28.28,3.075982e-05,0.2636155,0.9057196,-40217.05,221.2802,-370.9394,-0.2641377,0.4082129,0.02250964,29.11659,53.68435,0,18.06059,0
5658,28.285,-0.001448607,0.1649791,0.9251965,-39930.27,324.8461,-15.8817,-0.2653989,0.4130509,0.01868109,29.11504,53.67967,0,17.86048,0
5659,28.29,0.005076691,0.2040538,0.9361524,-39134.48,249.4832,-349.2228,-0.2701392,0.4172169,0.01200821,29.11457,53.67649,0,17.66061,0
5660,28.295,0.009677774,0.2776774,0.9589913,-38492.38,286.0686,-522.1462,-0.2701015,0.4185897,0.01422707,29.11517,53.67489,0,17.46117,0
5661,28.3,0.01098183,0.290406,0.9814414,-38736.45,272.6381,-334.2836,-0.2671376,0.4232201,0.02251107,29.11682,53.67495,0,17.26204,0
5662,28.305,0.003438549,0.2196896,0.9900042,-39238.47,267.5643,6.81644,-0.2648256,0.4286616,0.02491459,29.11951,53.67669,0,17.06342,0
5663,28.31,0.00358774,0.2689331,0.9826455,-38762.86,102.4847,-148.7495,-0.2641366,0.429222,0.01951009,29.12317,53.6801,0,16.86517,0
5664,28.315,0.002748793,0.3020386,0.9708077,-38643.86,140.1489,-257.4705,-0.2604011,0.4219766,0.01473213,29.12774,53.68517,0,16.6675,0
5665,28.32,-0.002779184,0.2260315,0.9563087,-39371.4,271.3872,-199.3076,-0.255132,0.4187166,0.01500776,29.13314,53.69182,0,16.47035,0
5666,28.325,-0.0114107,0.1826948,0.9475762,-39632.16,238.8163,-394.6017,-0.2510715,0.4237054,0.01558105,29.13926,53.69992,0,16.2737,0
5667,28.33,-0.00921897,0.1671513,0.9338624,-39239.23,128.3206,-331.9686,-0.2506296,0.4307228,0.01200621,29.14598,53.70934,0,16.07773,0
5668,28.335,-0.01036689,0.2132942,0.9433768,-38561.46,191.3944,-471.7753,-0.2507405,0.4294446,0.006319569,29.15166,53.71717,0,15.88232,0
5669,28.34,0.000294837,0.2935599,0.9618204,-38019.83,183.4481,-678.9761,-0.2506296,0.4262204,0.003001553,29.14588,53.70438,0,15.68765,0
5670,28.345,0.0032963,0.1749288,0.9527067,-38623,164.7499,-176.5333,-0.2485369,0.4277266,0.002499365,29.14056,53.69288,0,15.49363,0
5671,28.35,0.003170589,0.1424925,0.9583268,-38099.28,119.2899,-252.793,-0.2446242,0.4337246,0.001499345,29.13583,53.68294,0,15.30042,0
5672,28.355,0.01282644,0.2653213,0.9916216,-37261.7,66.80049,-702.4719,-0.2378794,0.4353156,-0.001992432,29.13181,53.6748,0,15.10792,0
5673,28.36,0.008294758,0.3170625,1.008199,-37619.83,115.441,-634.4938,-0.2326215,0.4352271,-0.006003391,29.12858,53.66866,0,14.91631,0
5674,28.365,0.005579232,0.2134677,0.9987998,-38804.77,221.6949,-248.4944,-0.2326117,0.4380381,-0.007830495,29.1262,53.66468,0,14.72531,0
5675,28.37,0.008837924,0.1888353,0.98376,-38948.01,208.5235,-352.619,-0.2386231,0.4457314,-0.007503308,29.12473,53.66295,0,14.53442,0
5676,28.375,0.003553795,0.2076275,0.9441208,-38381.5,255.8046,-411.8834,-0.2418674,0.4501892,-0.006372761,29.1242,53.66356,0,14.34385,0
5677,28.38,0.002080692,0.1363802,0.929244,-37915.74,300.8796,-138.6938,-0.2371215,0.4502326,-0.004501184,29.12462,53.66651,0,14.15355,0
5678,28.385,0.01475445,0.2010774,0.9616998,-37529.83,172.7603,-433.282,-0.2293302,0.4476193,-0.001478854,29.12601,53.6718,0,13.96375,0
5679,28.39,0.002149912,0.1767204,0.9547617,-37558.79,210.0092,-211.6081,-0.2311224,0.4487338,0.001501062,29.12834,53.6794,0,13.7744,0
5680,28.395,-0.0126309,0.08811349,0.9391491,-36901.94,233.609,20.92153,-0.2408739,0.4523372,0.002780051,29.13159,53.68917,0,13.58573,0
5681,28.4,-0.000392215,0.1860289,0.9566982,-36050.7,46.78347,-453.666,-0.2461273,0.4577368,0.003001553,29.13569,53.701,0,13.39769,0
5682,28.405,0.01146761,0.2754063,0.9874545,-36075.28,65.98117,-563.0373,-0.2403433,0.460269,0.004422721,29.14059,53.71468,0,13.2105,0
5683,28.41,0.001217299,0.1437536,0.9964676,-36987.62,215.3625,46.63485,-0.2356219,0.4607383,0.007503881,29.14618,53.72995,0,13.02419,0
5684,28.415,-0.00615758,0.1357561,0.9938048,-36929.2,110.2385,-242.8076,-0.2393916,0.4580497,0.009372932,29.15232,53.7465,0,12.83877,0
5685,28.42,0.003535616,0.2136626,1.013108,-36438.74,131.6779,-606.2312,-0.2431258,0.456236,0.007503881,29.14564,53.73974,0,12.65448,0
5686,28.425,0.006824971,0.1865878,0.9994588,-36533.98,109.6884,-315.7969,-0.2334382,0.455756,0.003391507,29.13954,53.73409,0,12.47126,0
5687,28.43,0.0008288876,0.1981528,0.9697686,-36680.16,-26.12585,-302.3308,-0.2176137,0.4592384,-2.003707e-06,29.13416,53.72971,0,12.28934,0
5688,28.435,-0.00972128,0.1299922,0.9535275,-36844.86,-15.47585,-132.4055,-0.212637,0.4623375,-0.003872547,29.12959,53.72668,0,12.10867,0
5689,28.44,-0.01327289,0.09128692,0.9365169,-36029.37,36.30933,-273.1033,-0.2236171,0.4637398,-0.01050543,29.12597,53.72507,0,11.92948,0
5690,28.445,-0.003332335,0.1358424,0.9516881,-34873.82,48.70333,-479.4868,-0.2341211,0.4622119,-0.01523866,29.12333,53.72486,0,11.75179,0
5691,28.45,-0.005010266,0.1588052,0.9754632,-34813.1,101.5193,-465.3846,-0.2311158,0.4637413,-0.01050343,29.12172,53.72604,0,11.57563,0
5692,28.455,-0.003445401,0.1435926,0.9664193,-35314.01,89.25459,-457.0757,-0.2184472,0.4672995,-0.0004536139,29.12116,53.72852,0,11.40113,0
5693,28.46,0.008851867,0.1301635,0.9829918,-35009.04,168.9851,-503.027,-0.2116103,0.4712449,-4.866145e-06,29.12166,53.73217,0,11.22714,0
5694,28.465,0.01663378,0.1172221,1.000555,-34711.49,111.4547,-380.8135,-0.2136878,0.4725495,-0.01335098,29.12321,53.7369,0,11.0535,0
5695,28.47,0.005399371,0.1846245,1.02429,-34074.96,81.78481,-498.7401,-0.2161103,0.4772494,-0.02551091,29.12579,53.74253,0,10.88011,0
5696,28.475,0.0007809621,0.2062034,1.026885,-34247.91,33.44128,-342.2874,-0.2118725,0.4846353,-0.0233255,29.12934,53.74889,0,10.70718,0
5697,28.48,-0.00101342,0.1064336,0.9937943,-35094.53,158.0502,5.702068,-0.2086079,0.4907538,-0.01350699,29.1338,53.75578,0,10.53462,0
5698,28.485,-0.001752376,0.09015921,0.9827052,-34604.42,183.5983,-213.4964,-0.212852,0.4891178,-0.008942962,29.13906,53.76293,0,10.36264,0
5699,28.49,-0.004033665,0.1272948,0.9972587,-33834.05,69.73465,-273.289,-0.2206141,0.4862515,-0.009004657,29.14503,53.77011,0,10.19121,0
5700,28.495,-0.008010509,0.1831256,1.000046,-33661.45,-55.32749,-375.8462,-0.2218916,0.4868081,-0.005572698,29.15157,53.77701,0,10.02034,0
5701,28.5,-0.01410479,0.1436076,0.9782407,-34236.12,53.35852,-327.4771,-0.2191133,0.4922546,-8.431431e-19,29.14672,53.76171,0,9.850215,0
5702,28.505,-0.003189988,0.05149085,0.966108,-34591.6,125.2199,-265.6385,-0.2200692,0.4958068,0.0002255138,29.14092,53.74331,0,9.680757,0
5703,28.51,0.007617653,0.1413204,0.9866872,-33716.38,-27.41124,-765.8726,-0.2266172,0.4982577,-0.004502329,29.13578,53.72476,0,9.512156,0
5704,28.515,0.001885562,0.09696067,0.9800745,-33489.07,-50.93194,-382.8161,-0.22949,0.4989519,-0.006552755,29.1314,53.7063,0,9.344341,0
5705,28.52,0.007863967,0.09661218,0.9777598,-33022.98,33.19942,-394.679,-0.2236117,0.4997585,-0.003000121,29.12788,53.68814,0,9.177501,0
5706,28.525,0.01498425,0.1593512,0.9946005,-32645.37,62.23694,-613.0012,-0.2113379,0.4984877,0.002150833,29.12527,53.67046,0,9.011563,0
5707,28.53,0.0002231481,0.05458195,0.9761426,-33220.62,97.12087,-111.5893,-0.2026074,0.4997599,0.004500897,29.12363,53.65341,0,8.846715,0
5708,28.535,0.001767196,0.04484496,0.971848,-32556.33,41.74971,-131.4324,-0.2043615,0.5028909,0.002493529,29.12297,53.63718,0,8.68295,0
5709,28.54,0.008831255,0.1016173,0.991892,-31556.47,45.18991,-278.1064,-0.2161115,0.507263,-0.003002411,29.12333,53.62186,0,8.520264,0
5710,28.545,-0.006211222,0.1271806,0.9885988,-31361.78,115.4978,-306.9828,-0.2234899,0.5084116,-0.007827938,29.12467,53.60759,0,8.358839,0
5711,28.55,-0.005549217,0.1057721,0.978966,-31673.12,92.42495,-259.5125,-0.2146056,0.5102648,-0.007503308,29.12698,53.59446,0,8.19861,0
5712,28.555,-0.008308463,0.05797027,0.9851269,-31786.94,123.1265,-220.5722,-0.1950222,0.5124648,-0.003849768,29.13023,53.58257,0,8.039758,0
5713,28.56,-0.01046277,0.09105999,0.9982315,-31278.59,15.1327,-412.0184,-0.1860963,0.5147663,-0.004502329,29.13433,53.57195,0,7.882219,0
5714,28.565,-0.01102862,0.09634932,0.9994942,-30996.58,38.61726,-411.2417,-0.193826,0.5127982,-0.01211429,29.13923,53.56261,0,7.726172,0
5715,28.57,-0.004723314,0.05867117,0.9911611,-30504.24,32.02088,-318.6523,-0.2026048,0.5117647,-0.01951009,29.14479,53.55455,0,7.571614,0
5716,28.575,-9.375441e-05,0.06557962,0.9884506,-30097.11,5.987624,-333.2675,-0.1965476,0.5144247,-0.0190389,29.15091,53.54765,0,7.418546,0
5717,28.58,0.007692616,0.1032041,0.9921236,-30245.73,-24.28933,-479.9923,-0.1845955,0.5222701,-0.01350699,29.14708,53.52293,0,7.267141,0
5718,28.585,0.003945892,0.07320365,1.004485,-29987.07,-10.10386,-283.7883,-0.1835106,0.5269475,-0.0124531,29.14076,53.49417,0,7.117343,0
5719,28.59,-0.004062665,0.04228376,1.000625,-29465.66,-92.97475,-69.41404,-0.1951009,0.5267724,-0.01951009,29.13504,53.46722,0,6.969274,0
5720,28.595,-0.001109217,0.08193805,0.9911767,-28740.48,-117.6656,-296.47,-0.2029999,0.5231726,-0.02760113,29.13003,53.44242,0,6.822034,0
5721,28.6,0.007688309,0.07908472,0.9913371,-28683.41,-87.8513,-325.641,-0.198099,0.5252751,-0.02851303,29.12581,53.4201,0,6.675532,0
5722,28.605,0.009133844,0.07561223,1.008606,-28870.47,-13.57307,-318.6676,-0.1861223,0.5329272,-0.02313877,29.12246,53.40048,0,6.529759,0
5723,28.61,-0.004282401,0.04239487,1.02195,-29070.21,18.09677,-203.5829,-0.1800954,0.5432821,-0.01951124,29.12001,53.38379,0,6.38493,0
5724,28.615,-0.01512786,0.05626696,1.019219,-28633.08,-4.843534,-351.5091,-0.1834338,0.5481735,-0.02177179,29.11848,53.37016,0,6.241093,0
5725,28.62,-0.006569253,0.04958799,0.9998851,-28425.77,15.16803,-382.3937,-0.1921011,0.5492844,-0.02551205,29.1179,53.35967,0,6.098298,0
5726,28.625,-0.004993117,0.02473019,0.9908308,-28116.77,76.92657,-299.6564,-0.1987896,0.5483358,-0.02464137,29.11826,53.35241,0,5.956758,0
5727,28.63,0.001490413,0.08162051,1.004188,-27485.18,-114.9583,-457.229,-0.2011023,0.5507865,-0.01950866,29.11953,53.34834,0,5.816469,0
5728,28.635,0.004252791,0.07573042,1.003953,-27424.34,-136.3255,-353.8806,-0.1978684,0.5545065,-0.0145894,29.12167,53.34743,0,5.67764,0
5729,28.64,-0.0006819421,0.03291188,1.006368,-27588.9,9.255002,-220.188,-0.1920994,0.5597895,-0.01200621,29.12465,53.34956,0,5.540272,0
5730,28.645,0.001096753,0.03001779,0.998052,-27004.37,42.02707,-356.1635,-0.1891852,0.5618227,-0.01064403,29.12838,53.35456,0,5.404571,0
5731,28.65,0.001617386,0.03659101,0.9767811,-26279.01,-42.50186,-315.5032,-0.1951009,0.5612903,-0.01050543,29.13277,53.36219,0,5.270539,0
5732,28.655,0.0001909236,0.04739055,0.9868264,-25539.91,-93.17725,-272.1549,-0.2043004,0.5575061,-0.01278804,29.13771,53.37218,0,5.138382,0
5733,28.66,-0.005594232,0.03692019,1.005779,-25476.18,-93.15403,-271.8358,-0.2056064,0.556788,-0.01650854,29.1342,53.36791,0,5.008152,0
5734,28.665,-0.004374421,0.03786054,1.017045,-25746.77,-46.13388,-350.8683,-0.1953681,0.5586341,-0.0176052,29.12674,53.35752,0,4.879903,0
5735,28.67,-0.006372783,0.04202981,1.008857,-25884.07,-21.89924,-381.8854,-0.1860963,0.5627911,-0.01350699,29.11992,53.34925,0,4.753839,0
5736,28.675,-0.002840037,0.02295211,0.9877822,-25483.55,-100.0479,-314.4875,-0.1865021,0.564246,-0.006206427,29.11388,53.34322,0,4.629967,0
5737,28.68,-0.007302403,0.0176335,0.9785193,-24970.26,-51.02018,-317.1473,-0.1920996,0.5657929,-0.001502494,29.10874,53.33947,0,4.508485,0
5738,28.685,-0.001175949,0.005263895,0.9892675,-24454.17,-64.78266,-316.7212,-0.1940452,0.5662899,-0.003544454,29.10458,53.33799,0,4.389404,0
5739,28.69,0.004203312,-0.01050516,1.013897,-23815.93,-76.68464,-298.2617,-0.1935976,0.5672937,-0.01050572,29.1015,53.33874,0,4.27292,0
5740,28.695,0.001500141,0.01625417,1.012512,-23365.45,-175.7226,-353.2156,-0.1904133,0.5665305,-0.01494317,29.09954,53.34161,0,4.158535,0
5741,28.7,0.008852072,0.04259818,1.003181,-23419.12,-184.055,-308.2613,-0.1800897,0.5687956,-0.01200506,29.09875,53.34652,0,4.044554,0
5742,28.705,0.01043194,0.01610121,0.9841502,-23563.49,-132.9933,-197.1525,-0.1653286,0.5723585,-0.005768534,29.09914,53.35333,0,3.931075,0
5743,28.71,0.001676312,0.02280563,0.9873478,-22749.42,-121.6693,-198.7991,-0.1620873,0.5762981,-0.006007685,29.10073,53.36184,0,3.818162,0
5744,28.715,-0.009725722,-0.01581377,1.008007,-22238.56,-162.3203,-75.82894,-0.1729173,0.5761144,-0.01650907,29.10349,53.37189,0,3.706052,0
5745,28.72,-0.01178119,0.0001307362,1.032503,-21764.93,-226.5873,-186.2426,-0.1800883,0.5762981,-0.03001552,29.10738,53.38326,0,3.594808,0
5746,28.725,-0.004431703,0.04125847,1.031294,-21529.16,-280.3052,-317.3465,-0.1696382,0.5760451,-0.03524522,29.11237,53.39571,0,3.484666,0
5747,28.73,-0.01159942,0.03335111,0.9982592,-21563.04,-240.4441,-258.4569,-0.1545799,0.5762981,-0.03001552,29.11832,53.40899,0,3.375691,0
5748,28.735,-0.01450006,0.02506438,0.9876789,-21511.46,-211.3647,-308.3425,-0.1508477,0.5754933,-0.02363879,29.12515,53.42279,0,3.268116,0
5749,28.74,-0.008499638,-0.0121419,0.9942855,-21456.31,-210.1426,-403.4673,-0.1560807,0.5808004,-0.0255132,29.12532,53.42327,0,3.162049,0
5750,28.745,-0.002404974,-0.02178287,1.009073,-20825.16,-258.2125,-470.3534,-0.159124,0.5898803,-0.03289919,29.12033,53.41315,0,3.0576,0
5751,28.75,-0.002404126,-0.01767189,1.011275,-20282.88,-231.901,-452.4329,-0.1635846,0.5973089,-0.03601863,29.11621,53.4035,0,2.954999,0
5752,28.755,-8.177009e-05,-0.02391615,0.9990243,-19976.36,-228.1115,-418.8898,-0.1743486,0.5953149,-0.03310816,29.11308,53.39455,0,2.854318,0
5753,28.76,0.0039656,-0.01183929,0.9867594,-19424.46,-199.9894,-451.178,-0.1830947,0.5913059,-0.03301708,29.11103,53.38655,0,2.755783,0
5754,28.765,0.005679389,-0.01134939,0.9849426,-18816.56,-179.6107,-322.0905,-0.1769112,0.5894935,-0.04006612,29.11012,53.37966,0,2.659469,0
5755,28.77,0.00594223,-0.009170701,1.008273,-18160.07,-204.5797,-246.2787,-0.162083,0.5913059,-0.04652263,29.11037,53.37406,0,2.565598,0
5756,28.775,0.0006629988,-0.01811439,1.016931,-17908.03,-241.4991,-137.6083,-0.1539794,0.5905157,-0.04474594,29.11179,53.3699,0,2.47425,0
